"id","fecha_alta","ip_alta","fecha_ultimo_acceso","ip_ultimo_acceso","numero_votos","valoracion_votos","numero_comentarios","numero_imagenes","titulo","descripcion","telefono","fax","movil","pais","provincia","municipio","codigo_postal","url_web","latitud","longitud","descripcion_en","categoria","subcategoria","total_visitas","visible","preferencia","de_pago","fecha_ultima_actualizacion","email_contacto"
"","","","","","","","","","Casa Elena","C/ San Cristóbal, 75","922 57 79 98","","","+34","Santa Cruz de Tenerife","Matanza de Acentejo (La)",38370,"","28.4564001"," -16.4199407999999","","81","82","","","","","",""
"","","","","","","","","","Morreta, El","Ctra Las Medianias, 30","630 88 11 07","","","+34","Santa Cruz de Tenerife","Orotava (La)",38300,"","28.4604682"," -16.32671170000003","","81","82","","","","","",""
"","","","","","","","","","Molinero, El","C/ Los Salecianos, 20","625 83 59 56","","","+34","Santa Cruz de Tenerife","Orotava (La)",38300,"","28.379578"," -16.54950669999993","","81","82","","","","","",""
"","","","","","","","","","Nicolás","C/ El Rosario, 21","","","","+34","Santa Cruz de Tenerife","Orotava (La)",38300,"","28.3775325"," -16.5527190999999","","81","82","","","","","",""
"","","","","","","","","","Chaotera, la","C/ Pino, 118","","","","+34","Santa Cruz de Tenerife","Orotava (La)",38300,"","28.4082379"," -16.49934949999999","","81","82","","","","","",""
"","","","","","","","","","Secadero, El","C/ La Puente, 6","","","","+34","Santa Cruz de Tenerife","Orotava (La)",385315,"","28.3878775"," -16.5852380999999","","81","82","","","","","",""
"","","","","","","","","","Chorrillo, El","C/ La Haza Primera","","","","+34","Santa Cruz de Tenerife","Orotava (La)",38300,"","28.2915637"," -16.62913040000000","","81","82","","","","","",""
"","","","","","","","","","Aguacatero (El)","C/ Abejera, 25 -1º Bajo","","","","+34","Santa Cruz de Tenerife","Orotava (La)",38300,"","28.3825434"," -16.5154376000000","","81","82","","","","","",""
"","","","","","","","","","Matías","Camino Lomo Los Ajos","922 35 37 70","","","+34","Santa Cruz de Tenerife","Orotava (La)",38410,"","28.3762144"," -16.56976729999996","","81","82","","","","","",""
"","","","","","","","","","Jerónimo","Calle Mencey, 7","","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4196971"," -16.49194469999997","","81","82","","","","","",""
"","","","","","","","","","Julian","C/ la Cepa, 2","676 04 08 58","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4148508"," -16.50030870000000","","81","82","","","","","",""
"","","","","","","","","","Rampa, La","Carretera Nueva La Corujera, 129 Bajo","","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4112895"," -16.4989619000000","","81","82","","","","","",""
"","","","","","","","","","Quintero","C/ la Cepa, 1","","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4147965"," -16.50049990000002","","81","82","","","","","",""
"","","","","","","","","","Casa Pepe","C/ Pedro Hernández, 80","","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4260515"," -16.46503250000000","","81","82","","","","","",""
"","","","","","","","","","Salón de Julio","C/ San Juan, 24","","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4326531"," -16.46192780000001","","81","82","","","","","",""
"","","","","","","","","","Clemente","C/ Marrero, 109","","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4301004"," -16.45625250000000","","81","82","","","","","",""
"","","","","","","","","","Te animas","C/ Chivana, S/N","","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4383256"," -16.4655084999999","","81","82","","","","","",""
"","","","","","","","","","Niño, El","C/ Las Beatas, 18","","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4304109"," -16.46592020000002","","81","82","","","","","",""
"","","","","","","","","","Eusebio","C/ Paseo de Cala, 34","679 84 62 38","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4164376"," -16.49195550000001","","81","82","","","","","",""
"","","","","","","","","","Churrasco, El","C/ La Canal, 11","922 30 13 99","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4139925"," -16.4901694999999","","81","82","","","","","",""
"","","","","","","","","","Amistad, La","C/ Paseo de Cala, 15B","922 30 02 50","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4169371"," -16.49193460000003","","81","82","","","","","",""
"","","","","","","","","","Molino Gofio","C/ Zumacal, S/N","922 30 06 54","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4194453"," -16.4950862000000","","81","82","","","","","",""
"","","","","","","","","","Antonio","C/ Pintor Lorenzo Pastor, 7","646 70 27 43","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4203076"," -16.49246240000002","","81","82","","","","","",""
"","","","","","","","","","Monroy","C/ EL Cantillo, 35","922 33 70 04","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4175302"," -16.48836559999995","","81","82","","","","","",""
"","","","","","","","","","Moreno","C/ Hermano Pedro, 34","922 30 05 41","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4195392"," -16.49770139999998","","81","82","","","","","",""
"","","","","","","","","","Finca pastor","C/ Finca Pastor, 11","626 53 89 76","","","+34","Santa Cruz de Tenerife","Santa Úrsula",38390,"","28.4270709"," -16.48527239999998","","81","82","","","","","",""
"","","","","","","","","","Patio, El","C/ Zarzales, 146","922 30 09 04","","","+34","Santa Cruz de Tenerife","Sauzal (El)",38390,"","28.2915637"," -16.62913040000000","","81","82","","","","","",""
"","","","","","","","","","Nino"," C/ La Higera, 27 ( Junto a Cruz Roja)","661 09 74 60","","","+34","Santa Cruz de Tenerife","Tacoronte",38350,"","28.5184413"," -16.39666839999995","","81","82","","","","","",""
"","","","","","","","","","Quintero","Ctra. Agua García, 32","922 56 15 81","","","+34","Santa Cruz de Tenerife","Tacoronte",38350,"","28.4630391"," -16.3950319000000","","81","82","","","","","",""
"","","","","","","","","","Imperio, El","C/ Antigua, 3","922 58 00 69","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)","922 58 00 69","","28.4381992"," -16.4624526999999","","81","82","","","","","",""
"","","","","","","","","","Cruz del Pelao, La","C/ Los Cercados, 65","922 58 05 76","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4344004"," -16.46379009999998","","81","82","","","","","",""
"","","","","","","","","","600 M","Camino Las Lajas, S/N","620 39 18 90","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4633938"," -16.40491329999997","","81","82","","","","","",""
"","","","","","","","","","Enrique","C/ Fuente del Tanque, 6","","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4367772"," -16.46477179999999","","81","82","","","","","",""
"","","","","","","","","","Marco, El","C/ Fuente del Tanque, 71 D","690 77 90 68","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4285353"," -16.46132439999996","","81","82","","","","","",""
"","","","","","","","","","Casa Fernando","C/ La Vera, 29","922 58 05 31","","","+34","Santa Cruz de Tenerife","Victoria de Acentejo (La)",38380,"","28.4268123"," -16.46995040000001","","81","82","","","","","",""
"","","","","","","","","","Bodega Zenón","Ctra. General del Norte, 97 (El Montillo)","670 88 53 49","","","+34","Santa Cruz de Tenerife","Sauzal (El)",38380,"","28.2673196"," -16.80803439999999","","81","82","","","","","",""
"","","","","","","","","","Frontón, El","C/. EL DRAGUILLO, S/N. (BENIJOS)","922 59 02 38","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38129,"","28.572055"," -16.19980199999997","","81","82","","","","","",""
"","","","","","","","","","Continental","CENTRO COMERCIAL MEDIAMARKT, BAJO PARKIN EXTERIOR, C.C. CONTINENTAL (AÑAZA) ","","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38110,"","28.4636296"," -16.25184669999998","","81","83","","","","","",""
"","","","","","","","","","Bohemia","Rambla de Añaza, 24, local 9","922 68 50 50","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38111,"","28.4251974"," -16.30261259999997","","81","83","","","","","",""
"","","","","","","","","","Tentorium Café","C/. MOREIBA, 18 (EDIF. BELLAMAR, L- 1 PORTAL 9) URB. ACORAN ","653 12 86 34","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38111,"","28.4158333"," -16.30611109999995","","81","83","","","","","",""
"","","","","","","","","","Don Comelón Autoservicio","C.C. SANTA CRUZ-CARREFOUR, PLANTA 3ª, L-13/14","615 61 92 12","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38000,"","28.4636296"," -16.25184669999998","","81","82","","","","","",""
"","","","","","","","","","ALBERGUE MONTES DE ANAGA","CTRA BAILADERO-CHAMORGA, S/N","922 69 02 34","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38129,"http://www.alberguestenerife.net/","28.4636296"," -16.25184669999998","","81","83","","","","","","alberguedeanaga@idecogestion.net"
"","","","","","","","","","RH+","C/Ruiseñor,12","","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38108,"","28.4350554"," -16.3078596000000","","81","83","","","","","",""
"","","","","","","","","","COPICHUELAS","C/LA SORIMBA, 26/28 RESIDENCIAL TEIDE. LA GALLEGA","822 01 73 60","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38107,"","28.4322082"," -16.32031779999999","","81","83","","","","","",""
"","","","","","","","","","LA FÁBRICA","AVDA LOS MAJUELOS,68 RES. NAOS, L-5 Y 6 LA GALLEGA","637 37 05 74","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38000,"","28.4322082"," -16.32031779999999","","81","82","","","","","",""
"","","","","","","","","","Mil y una noches","C/ la Alhóndiga, 17 ","922 12 91 91 ","","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38480,"","28.37149526875234"," -16.8509274674579","","81","83","","","","","",""
"","","","","","","","","","SAN BLAS","C/ALCALDE MANDILLO TEJERA, 11 -  URB. LOS GLADIOLOS, FASE II, BLQ 11 L-14","922 57 32 22","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38007,"","28.4636296"," -16.25184669999998","","81","82","","","","","",""
"","","","","","","","","","CORRAL DE ANTONINO, EL","C/ TALAVERA, 18","922 61 55 95","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38291,"","28.4393822"," -16.33146490000001","","81","82","","","","","",""
"","","","","","","","","","MISMOS, LOS"," C/ SAN JUAN EVANGELISTA, 42 MARÍA JIMÉNEZ","669 90 28 60","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38180,"","28.4933513"," -16.2263603000000","","81","84","","","","","",""
"","","","","","","","","","LOS CAMINITOS DE VICENTE","VALLE CRISPÍN, 1 MARÍA JIMÉNEZ","922 59 71 07","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38180,"","28.4920775"," -16.22600720000002","","81","83","","","","","",""
"","","","","","","","","","Ecléctico Café","Avda. Marítima, 175 Edf. Guillermo, L-4. Punta Larga. Candelaria","922 51 79 64","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"http://https://es-es.facebook.com/EclecticoCafe","28.365724898272077"," -16.3640313141513","","81","83","","","","","",""
"","","","","","","","","","Perrito DJ","Avda. Marítima, 31. Edf. Chipaz, L-14. Punta Larga. Candelaria","822 066 079","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.367839584202954"," -16.3637552247382","","81","83","","","","","",""
"","","","","","","","","","MERCATENERIFE NAVE I","MERCATENERIFE NAVE I EL MAYORAZGO",922211512,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38108,"","28.444662"," -16.28320740000003","","81","84","","","","","",""
"","","","","","","","","","HIPERTRÉBOL","CTRA. HOYA FRÍA S/N EL MAYORAZGO",922959500,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38010,"","28.4424282"," -16.28120939999996","","81","82","","","","","",""
"","","","","","","","","","MALAVIDA","C/. CLAVEL, 3 LOCAL DCHA","922 24 91 71","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38002,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","HAÑAGUA","AVDA. DE MADRID, 5, LOCAL 8A","922 20 24 86","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","CAÑITAS, LAS","C/. PUERTA CANSECO, 37 (BAJO IZQUIERDO)","922 29 11 69","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","ELEGANCE ESCORT","C/. EMILIO CALZADILLA, 28","922245403 / 672181769","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4690267"," -16.24951659999999","","81","84","","","","","",""
"","","","","","","","","","TORRES","CAMINO DEL HIERRO, 10","","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4613278"," -16.27561519999994","","81","84","","","","","",""
"","","","","","","","","","HECA","PLAZA DE LA IGLESIA (LA CONCEPCIÓN), 11 SANTA CRUZ DE TENERIFE","","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38000,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","KABAYAN","SAN VICENTE FERRER, 11, LOCAL 2","","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38000,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","TASCA EL FIGON","SAN ANTONIO, 48","922 27 27 07","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4734756"," -16.2519290000000","","81","84","","","","","",""
"","","","","","","","","","MARY-ANN´S CAKE N´BURGUER","C/. IMELDO SERIS, 11","922 29 92 39","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38003,"","28.4654645"," -16.24859739999999","","81","84","","","","","",""
"","","","","","","","","","cafetería princess mini kasino","CTRA. GENERAL ICOD","922 12 74 35","","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38480,"","28.369624702705497"," -16.8492102250456","","81","83","","","","","",""
"","","","","","","","","","restaurante el guanche","camino el Guanche, Masca","922 86 32 27","","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38480,"","28.30469756990384"," -16.841151695698","","81","82","","","","","",""
"","","","","","","","","","La Gran Parada","C/ Verde, 15","","","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38480,"","28.370554126585787"," -16.85006735846400","","81","82","","","","","",""
"","","","","","","","","","Vincci Buenavista Golf & Spa","Calle La Finca","922.061700","922.061701","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38480,"","28.369624702705497"," -16.85991760343313","","81","82","","","","","",""
"","","","","","","","","","CAPITAL, LA","AVDA. LA SALLE, 38","922 28 74 56","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38005,"","28.4595419"," -16.25714219999997","","81","84","","","","","",""
"","","","","","","","","","PLAN B, EL","C/DE LOS SUEÑOS, 18","922 28 03 51","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38006,"","28.4690624"," -16.26092470000003","","81","84","","","","","",""
"","","","","","","","","","Hay lo que hay","Ctra. del Botánico","922 38 32 93","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"http://https://www.facebook.com/pages/Trattoria-vegetariana-HAY-LO-QUE-HAY/173238152699667?fref=ts","28.4137088"," -16.54590489999998","","81","82","","","","","","hayloquehay.info@gmail.com"
"","","","","","","","","","CORAL, EL","MERCADO N. SRA. AFRICA; EXTERIOR 27-28","","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38005,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","TERRAZA WEHBE, LA","C/. JOSE EMILIO GARCIA GOMEZ, 3 (CENTRO WEHBE)","922 31 50 00","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38000,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","LOLLIPOP AMERICAN DINER","Emilio Calzadilla, 10","610 00 00 00","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38002,"","28.4688398"," -16.2484587999999","","81","84","","","","","","Lollipop.americandiner@gmail.com"
